frame_count,timestamp,start_seconds,drone_latitude,drone_longitude,drone_x_m,drone_y_m,rel_alt_m,heading_deg,heading_source,camera_angle_deg,camera_angle_source,ground_distance_m,ground_x_m,ground_y_m,ground_latitude,ground_longitude
3641,2024-06-19 11:17:23.887,121.442,32.103239,35.207264,200.85411719700105,-13.914936348945895,117.6,97.33259965723187,trajectory,60.0,fixed,67.8963916567,268.19525120670846,-22.580481357001055,32.10316115608474,35.2079781333095
3642,2024-06-19 11:17:23.920,121.475,32.103239,35.207264,200.85411719700105,-13.914936348945895,117.6,97.30548741305631,trajectory,60.0,fixed,67.8963916567,268.19934418511434,-22.5486147028979,32.10316144234777,35.207978176714356
3643,2024-06-19 11:17:23.955,121.509,32.103238,35.207274,201.79709427317283,-14.026255840179328,117.6,97.33259965522598,trajectory,60.0,fixed,67.8963916567,269.1382282831836,-22.69180084587692,32.10316015608476,35.2079881333095
3644,2024-06-19 11:17:23.987,121.542,32.103238,35.207274,201.79709427317283,-14.026255840179328,117.6,97.33259965522598,trajectory,60.0,fixed,67.8963916567,269.1382282831836,-22.69180084587692,32.10316015608476,35.2079881333095
3645,2024-06-19 11:17:24.020,121.575,32.103238,35.207274,201.79709427317283,-14.026255840179328,117.6,97.33259965522598,trajectory,60.0,fixed,67.8963916567,269.1382282831836,-22.69180084587692,32.10316015608476,35.2079881333095
3646,2024-06-19 11:17:24.054,121.609,32.103236,35.207285,202.8343690567219,-14.248894821229959,117.5,97.33259965522598,trajectory,60.0,fixed,67.83865662978104,270.1182401976765,-22.907071166208418,32.10315822227857,35.20799852605329
3647,2024-06-19 11:17:24.087,121.642,32.103236,35.207285,202.8343690567219,-14.248894821229959,117.5,97.33259965522598,trajectory,60.0,fixed,67.83865662978104,270.1182401976765,-22.907071166208418,32.10315822227857,35.20799852605329
3648,2024-06-19 11:17:24.120,121.675,32.103236,35.207285,202.8343690567219,-14.248894821229959,117.5,97.33259965522598,trajectory,60.0,fixed,67.83865662978104,270.1182401976765,-22.907071166208418,32.10315822227857,35.20799852605329
3649,2024-06-19 11:17:24.155,121.709,32.103235,35.207295,203.77734613289368,-14.36021431246339,117.5,97.33259965745054,trajectory,60.0,fixed,67.83865662978104,271.06121727351217,-23.018390660054216,32.10315722227855,35.208008526053284
3650,2024-06-19 11:17:24.192,121.742,32.103235,35.207295,203.77734613289368,-14.36021431246339,117.5,97.33259965745054,trajectory,60.0,fixed,67.83865662978104,271.06121727351217,-23.018390660054216,32.10315722227855,35.208008526053284
3651,2024-06-19 11:17:24.224,121.775,32.103234,35.207306,204.81462091644275,-14.471533802988706,117.6,97.27293294967865,trajectory,60.0,fixed,67.8963916567,272.16474253928857,-23.066946381095367,32.10315678609508,35.20802022862055
3652,2024-06-19 11:17:24.254,121.809,32.103234,35.207306,204.81462091644275,-14.471533802988706,117.6,97.01704033644103,trajectory,60.0,fixed,67.8963916567,272.2024592697602,-22.766064655734784,32.10315948896161,35.2080206285956
3653,2024-06-19 11:17:24.288,121.842,32.103234,35.207306,204.81462091644275,-14.471533802988706,117.6,97.01704033644103,trajectory,60.0,fixed,67.8963916567,272.2024592697602,-22.766064655734784,32.10315948896161,35.2080206285956
3654,2024-06-19 11:17:24.321,121.876,32.103234,35.207306,204.81462091644275,-14.471533802988706,117.6,97.00418030096745,trajectory,60.0,fixed,67.8963916567,272.2043192794455,-22.75093924924569,32.10315962483544,35.20802064832047
3655,2024-06-19 11:17:24.355,121.909,32.103233,35.207316,205.75759799261454,-14.582853293514022,117.6,97.01704033443235,trajectory,60.0,fixed,67.8963916567,273.1454363462228,-22.877384143897622,32.103158488961625,35.2080306285956
3656,2024-06-19 11:17:24.388,121.942,32.103233,35.207316,205.75759799261454,-14.582853293514022,117.6,97.01704033443235,trajectory,60.0,fixed,67.8963916567,273.1454363462228,-22.877384143897622,32.103158488961625,35.2080306285956
3657,2024-06-19 11:17:24.421,121.976,32.103233,35.207316,205.75759799261454,-14.582853293514022,117.6,96.97294124132861,trajectory,60.0,fixed,67.8963916567,273.1518004731833,-22.825515000032283,32.10315895491008,35.20803069608533
3658,2024-06-19 11:17:24.454,122.009,32.103232,35.207327,206.7948727761636,-14.694172784747453,117.6,97.0170403384497,trajectory,60.0,fixed,67.8963916567,274.1827111291903,-22.988703639856013,32.103157488961585,35.208041628595595
3659,2024-06-19 11:17:24.488,122.042,32.103232,35.207327,206.7948727761636,-14.694172784747453,117.6,97.0170403384497,trajectory,60.0,fixed,67.8963916567,274.1827111291903,-22.988703639856013,32.103157488961585,35.208041628595595
3660,2024-06-19 11:17:24.521,122.076,32.103232,35.207327,206.7948727761636,-14.694172784747453,117.6,97.0170403384497,trajectory,60.0,fixed,67.8963916567,274.1827111291903,-22.988703639856013,32.103157488961585,35.208041628595595
3661,2024-06-19 11:17:24.554,122.109,32.103231,35.207338,207.83214755971264,-14.80549227527277,117.6,96.98426876525355,trajectory,60.0,fixed,67.8963916567,275.2247191276403,-23.061477828902863,32.10315683521992,35.20805267878997
3662,2024-06-19 11:17:24.588,122.142,32.103231,35.207338,207.83214755971264,-14.80549227527277,117.6,96.98426876525355,trajectory,60.0,fixed,67.8963916567,275.2247191276403,-23.061477828902863,32.10315683521992,35.20805267878997
3663,2024-06-19 11:17:24.621,122.176,32.103231,35.207338,207.83214755971264,-14.80549227527277,117.6,96.98426876525355,trajectory,60.0,fixed,67.8963916567,275.2247191276403,-23.061477828902863,32.10315683521992,35.20805267878997
3664,2024-06-19 11:17:24.654,122.209,32.10323,35.207348,208.77512463588445,-14.916811765798084,117.6,97.0170403344323,trajectory,60.0,fixed,67.8963916567,276.1629629894927,-23.211342616181607,32.103155488961626,35.208062628595606
3665,2024-06-19 11:17:24.688,122.243,32.10323,35.207348,208.77512463588445,-14.916811765798084,117.6,97.0170403344323,trajectory,60.0,fixed,67.8963916567,276.1629629894927,-23.211342616181607,32.103155488961626,35.208062628595606
3666,2024-06-19 11:17:24.721,122.276,32.10323,35.207348,208.77512463588445,-14.916811765798084,117.6,97.0170403344323,trajectory,60.0,fixed,67.8963916567,276.1629629894927,-23.211342616181607,32.103155488961626,35.208062628595606
3667,2024-06-19 11:17:24.756,122.309,32.103228,35.207359,209.8123994194335,-15.13945074755683,117.6,96.98426876746055,trajectory,60.0,fixed,67.8963916567,277.20497098704317,-23.395436303782844,32.1031538352199,35.20807367878997
3668,2024-06-19 11:17:24.788,122.343,32.103228,35.207359,209.8123994194335,-15.13945074755683,117.6,96.98426876746055,trajectory,60.0,fixed,67.8963916567,277.20497098704317,-23.395436303782844,32.1031538352199,35.20807367878997
3669,2024-06-19 11:17:24.821,122.376,32.103227,35.20737,210.8496742029825,-15.250770238790262,117.6,97.27293294967859,trajectory,60.0,fixed,67.8963916567,278.19979582582835,-23.84618281689685,32.10314978609508,35.20808422862055
3670,2024-06-19 11:17:24.855,122.409,32.103227,35.20737,210.8496742029825,-15.250770238790262,117.6,97.33259965723187,trajectory,60.0,fixed,67.8963916567,278.19080821268994,-23.91631524684542,32.10314915608474,35.2080841333095
3671,2024-06-19 11:17:24.888,122.443,32.103227,35.20737,210.8496742029825,-15.250770238790262,117.6,97.33259965723187,trajectory,60.0,fixed,67.8963916567,278.19080821268994,-23.91631524684542,32.10314915608474,35.2080841333095
3672,2024-06-19 11:17:24.921,122.476,32.103226,35.20738,211.7926512791543,-15.362089729315578,117.6,97.3054874151797,trajectory,60.0,fixed,67.8963916567,279.1378782669476,-23.99576808576341,32.103148442347745,35.208094176714354
3673,2024-06-19 11:17:24.955,122.509,32.103226,35.20738,211.7926512791543,-15.362089729315578,117.6,97.33259965745054,trajectory,60.0,fixed,67.8963916567,279.1337852888287,-24.027634737627757,32.10314815608474,35.2080941333095
3674,2024-06-19 11:17:24.988,122.543,32.103226,35.20738,211.7926512791543,-15.362089729315578,117.6,97.33259965745054,trajectory,60.0,fixed,67.8963916567,279.1337852888287,-24.027634737627757,32.10314815608474,35.2080941333095
3675,2024-06-19 11:17:25.021,122.576,32.103226,35.20738,211.7926512791543,-15.362089729315578,117.6,97.33259965745054,trajectory,60.0,fixed,67.8963916567,279.1337852888287,-24.027634737627757,32.10314815608474,35.2080941333095
3676,2024-06-19 11:17:25.054,122.61,32.103225,35.207391,212.82992606270338,-15.473409219840894,117.5,97.33259965923776,trajectory,60.0,fixed,67.83865662978104,280.11379720305183,-24.131585569530493,32.10314722227853,35.20810452605328
3677,2024-06-19 11:17:25.089,122.643,32.103225,35.207391,212.82992606270338,-15.473409219840894,117.5,97.33259965923776,trajectory,60.0,fixed,67.83865662978104,280.11379720305183,-24.131585569530493,32.10314722227853,35.20810452605328
3678,2024-06-19 11:17:25.121,122.676,32.103225,35.207391,212.82992606270338,-15.473409219840894,117.5,97.33259965923776,trajectory,60.0,fixed,67.83865662978104,280.11379720305183,-24.131585569530493,32.10314722227853,35.20810452605328
3679,2024-06-19 11:17:25.156,122.71,32.103224,35.207401,213.77290313827535,-15.584728711074325,117.5,97.68369595271417,trajectory,60.0,fixed,67.83865662978104,281.002455913306,-24.655041109371368,32.10314251999741,35.20811395002267
3680,2024-06-19 11:17:25.188,122.743,32.103224,35.207401,213.77290313827535,-15.584728711074325,117.5,97.68369595271417,trajectory,60.0,fixed,67.83865662978104,281.002455913306,-24.655041109371368,32.10314251999741,35.20811395002267
3681,2024-06-19 11:17:25.221,122.776,32.103223,35.207412,214.81017792242423,-15.696048201599641,117.5,97.99978656968403,trajectory,60.0,fixed,67.83865662978104,281.9886685782397,-25.13711416577177,32.10313818946146,35.20812440852363
3682,2024-06-19 11:17:25.255,122.81,32.103223,35.207412,214.81017792242423,-15.696048201599641,117.5,97.99978656968403,trajectory,60.0,fixed,67.83865662978104,281.9886685782397,-25.13711416577177,32.10313818946146,35.20812440852363
3683,2024-06-19 11:17:25.288,122.843,32.103223,35.207412,214.81017792242423,-15.696048201599641,117.5,97.99978656968403,trajectory,60.0,fixed,67.83865662978104,281.9886685782397,-25.13711416577177,32.10313818946146,35.20812440852363
3684,2024-06-19 11:17:25.322,122.876,32.103222,35.207422,215.75315499859602,-15.807367692124956,117.5,97.99978656968403,trajectory,60.0,fixed,67.83865662978104,282.93164565441145,-25.248433656297088,32.103137189461464,35.20813440852363
3685,2024-06-19 11:17:25.355,122.91,32.103222,35.207422,215.75315499859602,-15.807367692124956,117.5,98.35461408885476,trajectory,60.0,fixed,67.83865662978104,282.8718901561089,-25.66428020005457,32.1031334538484,35.2081337748338
3686,2024-06-19 11:17:25.389,122.943,32.103222,35.207422,215.75315499859602,-15.807367692124956,117.5,98.35461408885476,trajectory,60.0,fixed,67.83865662978104,282.8718901561089,-25.66428020005457,32.1031334538484,35.2081337748338
3687,2024-06-19 11:17:25.422,122.977,32.103221,35.207433,216.79042978214508,-15.918687184066503,117.5,98.58303496518556,trajectory,60.0,fixed,67.83865662978104,283.86933514299193,-26.0431026696087,32.103130050828256,35.20814435245029
3688,2024-06-19 11:17:25.456,123.01,32.103221,35.207433,216.79042978214508,-15.918687184066503,117.5,98.7121997676033,trajectory,60.0,fixed,67.83865662978104,283.84634072460153,-26.19429621763167,32.10312869263351,35.20814410860112
3689,2024-06-19 11:17:25.489,123.043,32.103221,35.207433,216.79042978214508,-15.918687184066503,117.5,98.7121997676033,trajectory,60.0,fixed,67.83865662978104,283.84634072460153,-26.19429621763167,32.10312869263351,35.20814410860112
3690,2024-06-19 11:17:25.522,123.077,32.103221,35.207433,216.79042978214508,-15.918687184066503,117.5,98.7121997676033,trajectory,60.0,fixed,67.83865662978104,283.84634072460153,-26.19429621763167,32.10312869263351,35.20814410860112
3691,2024-06-19 11:17:25.555,123.11,32.10322,35.207444,217.827704566294,-16.030006673883705,117.5,99.39089221772923,trajectory,60.0,fixed,67.83865662978104,284.75719508840575,-27.099181520451552,32.10312056391053,35.20815376794901
3692,2024-06-19 11:17:25.589,123.143,32.10322,35.207444,217.827704566294,-16.030006673883705,117.5,99.39089221772923,trajectory,60.0,fixed,67.83865662978104,284.75719508840575,-27.099181520451552,32.10312056391053,35.20815376794901
3693,2024-06-19 11:17:25.622,123.177,32.10322,35.207444,217.827704566294,-16.030006673883705,117.5,99.57254231855069,trajectory,60.0,fixed,67.83865662978104,284.7217651531418,-27.31131827921009,32.10311865825361,35.20815339222476
3694,2024-06-19 11:17:25.656,123.21,32.103219,35.207454,218.77068164186593,-16.14132616440902,117.5,99.70865273970804,trajectory,60.0,fixed,67.83865662978104,285.6377538987256,-27.581517645728148,32.1031162310114,35.2081631060213
3695,2024-06-19 11:17:25.689,123.243,32.103219,35.207454,218.77068164186593,-16.14132616440902,117.5,99.70865273970804,trajectory,60.0,fixed,67.83865662978104,285.6377538987256,-27.581517645728148,32.1031162310114,35.2081631060213
3696,2024-06-19 11:17:25.722,123.277,32.103219,35.207454,218.77068164186593,-16.14132616440902,117.5,100.22372205484169,trajectory,60.0,fixed,67.83865662978104,285.53221002809653,-28.182159228107686,32.103110835356254,35.20816198675898
3697,2024-06-19 11:17:25.756,123.31,32.103218,35.207465,219.80795642541497,-16.252645656350566,117.5,100.12161132923069,trajectory,60.0,fixed,67.83865662978104,286.590837570622,-28.174479377657406,32.10311090434553,35.20817321319883
3698,2024-06-19 11:17:25.789,123.344,32.103218,35.207465,219.80795642541497,-16.252645656350566,117.5,100.12161132923069,trajectory,60.0,fixed,67.83865662978104,286.590837570622,-28.174479377657406,32.10311090434553,35.20817321319883
3699,2024-06-19 11:17:25.822,123.377,32.103216,35.207475,220.7509335015868,-16.4752846374012,117.5,100.81132334930032,trajectory,60.0,fixed,67.83865662978104,287.38546750511114,-29.200150509641013,32.103101690584985,35.20818164002017
3700,2024-06-19 11:17:25.855,123.41,32.103216,35.207475,220.7509335015868,-16.4752846374012,117.5,100.81132334930032,trajectory,60.0,fixed,67.83865662978104,287.38546750511114,-29.200150509641013,32.103101690584985,35.20818164002017
3701,2024-06-19 11:17:25.889,123.444,32.103216,35.207475,220.7509335015868,-16.4752846374012,117.5,100.81132334930032,trajectory,60.0,fixed,67.83865662978104,287.38546750511114,-29.200150509641013,32.103101690584985,35.20818164002017
3702,2024-06-19 11:17:25.922,123.477,32.103215,35.207485,221.69391057715873,-16.58660412863463,117.5,101.44972457697088,trajectory,60.0,fixed,67.83865662978104,288.18252821847744,-30.053120288349255,32.10309402822709,35.20819009261922
3703,2024-06-19 11:17:25.955,123.51,32.103215,35.207485,221.69391057715873,-16.58660412863463,117.5,101.44972457697088,trajectory,60.0,fixed,67.83865662978104,288.18252821847744,-30.053120288349255,32.10309402822709,35.20819009261922
3704,2024-06-19 11:17:25.989,123.544,32.103215,35.207485,221.69391057715873,-16.58660412863463,117.5,101.44972457697088,trajectory,60.0,fixed,67.83865662978104,288.18252821847744,-30.053120288349255,32.10309402822709,35.20819009261922
3705,2024-06-19 11:17:26.022,123.577,32.103215,35.207485,221.69391057715873,-16.58660412863463,117.5,101.53601926487744,trajectory,60.0,fixed,67.83865662978104,288.1621705382894,-30.153245241043194,32.10309312878934,35.208189876731886
3706,2024-06-19 11:17:26.055,123.61,32.103213,35.207496,222.73118536130764,-16.809243110393375,117.5,101.82419977631076,trajectory,60.0,fixed,67.83865662978104,289.1303687411837,-30.710026535039724,32.10308812713788,35.20820014419467
3707,2024-06-19 11:17:26.089,123.644,32.103213,35.207496,222.73118536130764,-16.809243110393375,117.5,101.82419977631076,trajectory,60.0,fixed,67.83865662978104,289.1303687411837,-30.710026535039724,32.10308812713788,35.20820014419467
3708,2024-06-19 11:17:26.122,123.677,32.103213,35.207496,222.73118536130764,-16.809243110393375,117.5,102.19683984364946,trajectory,60.0,fixed,67.83865662978104,289.03855720087154,-31.14157624436521,32.10308425046088,35.20819917055975
3709,2024-06-19 11:17:26.156,123.711,32.103211,35.207505,223.57986472950233,-17.031882091444007,117.5,102.46109485425274,trajectory,60.0,fixed,67.83865662978104,289.820429130742,-31.669879261089747,32.10307950463413,35.20820746208613
3710,2024-06-19 11:17:26.189,123.744,32.103211,35.207505,223.57986472950233,-17.031882091444007,117.5,102.46109485425274,trajectory,60.0,fixed,67.83865662978104,289.820429130742,-31.669879261089747,32.10307950463413,35.20820746208613
3711,2024-06-19 11:17:26.222,123.777,32.103209,35.207516,224.61713951305137,-17.254521073202753,117.5,103.15745261364259,trajectory,60.0,fixed,67.83865662978104,290.6749097000744,-32.696487633579295,32.10307028245422,35.20821652360619
3712,2024-06-19 11:17:26.256,123.811,32.103209,35.207516,224.61713951305137,-17.254521073202753,117.5,103.15745261364259,trajectory,60.0,fixed,67.83865662978104,290.6749097000744,-32.696487633579295,32.10307028245422,35.20821652360619
3713,2024-06-19 11:17:26.290,123.844,32.103209,35.207516,224.61713951305137,-17.254521073202753,117.5,103.15745261364259,trajectory,60.0,fixed,67.83865662978104,290.6749097000744,-32.696487633579295,32.10307028245422,35.20821652360619
3714,2024-06-19 11:17:26.322,123.877,32.103209,35.207516,224.61713951305137,-17.254521073202753,117.5,103.85674550709211,trajectory,60.0,fixed,67.83865662978104,290.4815257829744,-33.50155017454023,32.10306305045437,35.20821447282551
3715,2024-06-19 11:17:26.356,123.911,32.103207,35.207525,225.46581888124607,-17.4771600549615,117.5,103.85674550709211,trajectory,60.0,fixed,67.83865662978104,291.33020515116914,-33.724189156298976,32.103061050454365,35.20822347282551
