subtitle_index,start_time,end_time,start_seconds,end_seconds,frame_count,diff_time_ms,timestamp,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,rel_alt,abs_alt,ct
3684,"00:02:02,876","00:02:02,910",122.876,122.91,3684,34,2024-06-19 11:03:34.076,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4676.0
3685,"00:02:02,910","00:02:02,943",122.91,122.943,3685,33,2024-06-19 11:03:34.109,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4676.0
3686,"00:02:02,943","00:02:02,977",122.943,122.977,3686,34,2024-06-19 11:03:34.146,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4676.0
3687,"00:02:02,977","00:02:03,010",122.977,123.01,3687,33,2024-06-19 11:03:34.176,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4676.0
3688,"00:02:03,010","00:02:03,043",123.01,123.043,3688,33,2024-06-19 11:03:34.209,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4676.0
3689,"00:02:03,043","00:02:03,077",123.043,123.077,3689,34,2024-06-19 11:03:34.242,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4676.0
3690,"00:02:03,077","00:02:03,110",123.077,123.11,3690,33,2024-06-19 11:03:34.276,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4677.0
3691,"00:02:03,110","00:02:03,143",123.11,123.143,3691,33,2024-06-19 11:03:34.309,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4677.0
3692,"00:02:03,143","00:02:03,177",123.143,123.177,3692,34,2024-06-19 11:03:34.342,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4677.0
3693,"00:02:03,177","00:02:03,210",123.177,123.21,3693,33,2024-06-19 11:03:34.376,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4677.0
3694,"00:02:03,210","00:02:03,243",123.21,123.243,3694,33,2024-06-19 11:03:34.409,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4676.0
3695,"00:02:03,243","00:02:03,277",123.243,123.277,3695,34,2024-06-19 11:03:34.442,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4676.0
3696,"00:02:03,277","00:02:03,310",123.277,123.31,3696,33,2024-06-19 11:03:34.476,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4677.0
3697,"00:02:03,310","00:02:03,344",123.31,123.344,3697,34,2024-06-19 11:03:34.509,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4677.0
3698,"00:02:03,344","00:02:03,377",123.344,123.377,3698,33,2024-06-19 11:03:34.542,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4677.0
3699,"00:02:03,377","00:02:03,410",123.377,123.41,3699,33,2024-06-19 11:03:34.576,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4677.0
3700,"00:02:03,410","00:02:03,444",123.41,123.444,3700,34,2024-06-19 11:03:34.609,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4678.0
3701,"00:02:03,444","00:02:03,477",123.444,123.477,3701,33,2024-06-19 11:03:34.643,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4678.0
3702,"00:02:03,477","00:02:03,510",123.477,123.51,3702,33,2024-06-19 11:03:34.676,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4679.0
3703,"00:02:03,510","00:02:03,544",123.51,123.544,3703,34,2024-06-19 11:03:34.710,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4679.0
3704,"00:02:03,544","00:02:03,577",123.544,123.577,3704,33,2024-06-19 11:03:34.743,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4680.0
3705,"00:02:03,577","00:02:03,610",123.577,123.61,3705,33,2024-06-19 11:03:34.776,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4680.0
3706,"00:02:03,610","00:02:03,644",123.61,123.644,3706,34,2024-06-19 11:03:34.809,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4682.0
3707,"00:02:03,644","00:02:03,677",123.644,123.677,3707,33,2024-06-19 11:03:34.843,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4682.0
3708,"00:02:03,677","00:02:03,711",123.677,123.711,3708,34,2024-06-19 11:03:34.876,140.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4683.0
3709,"00:02:03,711","00:02:03,744",123.711,123.744,3709,33,2024-06-19 11:03:34.910,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4683.0
3710,"00:02:03,744","00:02:03,777",123.744,123.777,3710,33,2024-06-19 11:03:34.943,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4684.0
3711,"00:02:03,777","00:02:03,811",123.777,123.811,3711,34,2024-06-19 11:03:34.976,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4684.0
3712,"00:02:03,811","00:02:03,844",123.811,123.844,3712,33,2024-06-19 11:03:35.010,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4685.0
3713,"00:02:03,844","00:02:03,877",123.844,123.877,3713,33,2024-06-19 11:03:35.043,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4685.0
3714,"00:02:03,877","00:02:03,911",123.877,123.911,3714,34,2024-06-19 11:03:35.077,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4686.0
3715,"00:02:03,911","00:02:03,944",123.911,123.944,3715,33,2024-06-19 11:03:35.110,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4686.0
3716,"00:02:03,944","00:02:03,977",123.944,123.977,3716,33,2024-06-19 11:03:35.143,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4688.0
3717,"00:02:03,977","00:02:04,011",123.977,124.011,3717,34,2024-06-19 11:03:35.176,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4688.0
3718,"00:02:04,011","00:02:04,044",124.011,124.044,3718,33,2024-06-19 11:03:35.210,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4690.0
3719,"00:02:04,044","00:02:04,078",124.044,124.078,3719,34,2024-06-19 11:03:35.243,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4690.0
3720,"00:02:04,078","00:02:04,111",124.078,124.111,3720,33,2024-06-19 11:03:35.277,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4691.0
3721,"00:02:04,111","00:02:04,144",124.111,124.144,3721,33,2024-06-19 11:03:35.310,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4691.0
3722,"00:02:04,144","00:02:04,178",124.144,124.178,3722,34,2024-06-19 11:03:35.343,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4692.0
3723,"00:02:04,178","00:02:04,211",124.178,124.211,3723,33,2024-06-19 11:03:35.377,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4692.0
3724,"00:02:04,211","00:02:04,244",124.211,124.244,3724,33,2024-06-19 11:03:35.413,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212781,120.0,805.041,4693.0
3725,"00:02:04,244","00:02:04,278",124.244,124.278,3725,34,2024-06-19 11:03:35.443,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212782,120.0,805.041,4693.0
3726,"00:02:04,278","00:02:04,311",124.278,124.311,3726,33,2024-06-19 11:03:35.477,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212782,120.0,805.041,4695.0
3727,"00:02:04,311","00:02:04,344",124.311,124.344,3727,33,2024-06-19 11:03:35.510,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212782,120.0,805.041,4695.0
3728,"00:02:04,344","00:02:04,378",124.344,124.378,3728,34,2024-06-19 11:03:35.543,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212782,120.0,805.041,4697.0
3729,"00:02:04,378","00:02:04,411",124.378,124.411,3729,33,2024-06-19 11:03:35.577,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212782,120.0,805.041,4697.0
3730,"00:02:04,411","00:02:04,445",124.411,124.445,3730,34,2024-06-19 11:03:35.610,150.0,1/4000.0,170.0,0.0,default,240.0,32.104546,35.212782,120.0,805.041,4698.0
3731,"00:02:04,445","00:02:04,478",124.445,124.478,3731,33,2024-06-19 11:03:35.643,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.0,805.041,4698.0
3732,"00:02:04,478","00:02:04,511",124.478,124.511,3732,33,2024-06-19 11:03:35.677,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.0,805.041,4699.0
3733,"00:02:04,511","00:02:04,545",124.511,124.545,3733,34,2024-06-19 11:03:35.710,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.0,805.041,4699.0
3734,"00:02:04,545","00:02:04,578",124.545,124.578,3734,33,2024-06-19 11:03:35.744,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4701.0
3735,"00:02:04,578","00:02:04,611",124.578,124.611,3735,33,2024-06-19 11:03:35.777,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4701.0
3736,"00:02:04,611","00:02:04,645",124.611,124.645,3736,34,2024-06-19 11:03:35.811,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4702.0
3737,"00:02:04,645","00:02:04,678",124.645,124.678,3737,33,2024-06-19 11:03:35.844,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4702.0
3738,"00:02:04,678","00:02:04,711",124.678,124.711,3738,33,2024-06-19 11:03:35.877,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4703.0
3739,"00:02:04,711","00:02:04,745",124.711,124.745,3739,34,2024-06-19 11:03:35.910,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4703.0
3740,"00:02:04,745","00:02:04,778",124.745,124.778,3740,33,2024-06-19 11:03:35.944,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4704.0
3741,"00:02:04,778","00:02:04,812",124.778,124.812,3741,34,2024-06-19 11:03:35.977,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4704.0
3742,"00:02:04,812","00:02:04,845",124.812,124.845,3742,33,2024-06-19 11:03:36.010,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4704.0
3743,"00:02:04,845","00:02:04,878",124.845,124.878,3743,33,2024-06-19 11:03:36.048,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4706.0
3744,"00:02:04,878","00:02:04,912",124.878,124.912,3744,34,2024-06-19 11:03:36.077,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4706.0
3745,"00:02:04,912","00:02:04,945",124.912,124.945,3745,33,2024-06-19 11:03:36.111,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4707.0
3746,"00:02:04,945","00:02:04,978",124.945,124.978,3746,33,2024-06-19 11:03:36.144,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4707.0
3747,"00:02:04,978","00:02:05,012",124.978,125.012,3747,34,2024-06-19 11:03:36.177,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4707.0
3748,"00:02:05,012","00:02:05,045",125.012,125.045,3748,33,2024-06-19 11:03:36.211,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4707.0
3749,"00:02:05,045","00:02:05,078",125.045,125.078,3749,33,2024-06-19 11:03:36.244,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4708.0
3750,"00:02:05,078","00:02:05,112",125.078,125.112,3750,34,2024-06-19 11:03:36.277,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4708.0
3751,"00:02:05,112","00:02:05,145",125.112,125.145,3751,33,2024-06-19 11:03:36.311,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4708.0
3752,"00:02:05,145","00:02:05,179",125.145,125.179,3752,34,2024-06-19 11:03:36.344,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4708.0
3753,"00:02:05,179","00:02:05,212",125.179,125.212,3753,33,2024-06-19 11:03:36.377,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4708.0
3754,"00:02:05,212","00:02:05,245",125.212,125.245,3754,33,2024-06-19 11:03:36.411,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4708.0
3755,"00:02:05,245","00:02:05,279",125.245,125.279,3755,34,2024-06-19 11:03:36.444,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4709.0
3756,"00:02:05,279","00:02:05,312",125.279,125.312,3756,33,2024-06-19 11:03:36.478,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4709.0
3757,"00:02:05,312","00:02:05,345",125.312,125.345,3757,33,2024-06-19 11:03:36.511,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4709.0
3758,"00:02:05,345","00:02:05,379",125.345,125.379,3758,34,2024-06-19 11:03:36.544,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4709.0
3759,"00:02:05,379","00:02:05,412",125.379,125.412,3759,33,2024-06-19 11:03:36.578,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4710.0
3760,"00:02:05,412","00:02:05,445",125.412,125.445,3760,33,2024-06-19 11:03:36.613,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4710.0
3761,"00:02:05,445","00:02:05,479",125.445,125.479,3761,34,2024-06-19 11:03:36.644,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4712.0
3762,"00:02:05,479","00:02:05,512",125.479,125.512,3762,33,2024-06-19 11:03:36.678,150.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4712.0
3763,"00:02:05,512","00:02:05,546",125.512,125.546,3763,34,2024-06-19 11:03:36.711,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4714.0
3764,"00:02:05,546","00:02:05,579",125.546,125.579,3764,33,2024-06-19 11:03:36.744,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4714.0
3765,"00:02:05,579","00:02:05,612",125.579,125.612,3765,33,2024-06-19 11:03:36.778,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4716.0
3766,"00:02:05,612","00:02:05,646",125.612,125.646,3766,34,2024-06-19 11:03:36.811,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4716.0
3767,"00:02:05,646","00:02:05,679",125.646,125.679,3767,33,2024-06-19 11:03:36.844,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4718.0
3768,"00:02:05,679","00:02:05,712",125.679,125.712,3768,33,2024-06-19 11:03:36.878,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4718.0
3769,"00:02:05,712","00:02:05,746",125.712,125.746,3769,34,2024-06-19 11:03:36.911,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4720.0
3770,"00:02:05,746","00:02:05,779",125.746,125.779,3770,33,2024-06-19 11:03:36.945,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4720.0
3771,"00:02:05,779","00:02:05,812",125.779,125.812,3771,33,2024-06-19 11:03:36.982,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4722.0
3772,"00:02:05,812","00:02:05,846",125.812,125.846,3772,34,2024-06-19 11:03:37.011,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4722.0
3773,"00:02:05,846","00:02:05,879",125.846,125.879,3773,33,2024-06-19 11:03:37.045,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4724.0
3774,"00:02:05,879","00:02:05,913",125.879,125.913,3774,34,2024-06-19 11:03:37.078,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4724.0
3775,"00:02:05,913","00:02:05,946",125.913,125.946,3775,33,2024-06-19 11:03:37.112,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4726.0
3776,"00:02:05,946","00:02:05,979",125.946,125.979,3776,33,2024-06-19 11:03:37.145,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4726.0
3777,"00:02:05,979","00:02:06,013",125.979,126.013,3777,34,2024-06-19 11:03:37.182,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4728.0
3778,"00:02:06,013","00:02:06,046",126.013,126.046,3778,33,2024-06-19 11:03:37.211,160.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4728.0
3779,"00:02:06,046","00:02:06,079",126.046,126.079,3779,33,2024-06-19 11:03:37.245,160.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4730.0
3780,"00:02:06,079","00:02:06,113",126.079,126.113,3780,34,2024-06-19 11:03:37.278,160.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4730.0
3781,"00:02:06,113","00:02:06,146",126.113,126.146,3781,33,2024-06-19 11:03:37.312,160.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4733.0
3782,"00:02:06,146","00:02:06,179",126.146,126.179,3782,33,2024-06-19 11:03:37.345,160.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4733.0
3783,"00:02:06,179","00:02:06,213",126.179,126.213,3783,34,2024-06-19 11:03:37.378,160.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4735.0
3784,"00:02:06,213","00:02:06,246",126.213,126.246,3784,33,2024-06-19 11:03:37.412,160.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4735.0
3785,"00:02:06,246","00:02:06,280",126.246,126.28,3785,34,2024-06-19 11:03:37.445,160.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4738.0
3786,"00:02:06,280","00:02:06,313",126.28,126.313,3786,33,2024-06-19 11:03:37.478,160.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4738.0
3787,"00:02:06,313","00:02:06,346",126.313,126.346,3787,33,2024-06-19 11:03:37.512,160.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4741.0
3788,"00:02:06,346","00:02:06,380",126.346,126.38,3788,34,2024-06-19 11:03:37.545,160.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4741.0
3789,"00:02:06,380","00:02:06,413",126.38,126.413,3789,33,2024-06-19 11:03:37.578,200.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4743.0
3790,"00:02:06,413","00:02:06,446",126.413,126.446,3790,33,2024-06-19 11:03:37.612,200.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4743.0
3791,"00:02:06,446","00:02:06,480",126.446,126.48,3791,34,2024-06-19 11:03:37.645,200.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4743.0
3792,"00:02:06,480","00:02:06,513",126.48,126.513,3792,33,2024-06-19 11:03:37.679,200.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4746.0
3793,"00:02:06,513","00:02:06,546",126.513,126.546,3793,33,2024-06-19 11:03:37.712,200.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4746.0
3794,"00:02:06,546","00:02:06,580",126.546,126.58,3794,34,2024-06-19 11:03:37.745,200.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4749.0
3795,"00:02:06,580","00:02:06,613",126.58,126.613,3795,33,2024-06-19 11:03:37.779,200.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4749.0
3796,"00:02:06,613","00:02:06,647",126.613,126.647,3796,34,2024-06-19 11:03:37.812,200.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4751.0
3797,"00:02:06,647","00:02:06,680",126.647,126.68,3797,33,2024-06-19 11:03:37.849,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4751.0
3798,"00:02:06,680","00:02:06,713",126.68,126.713,3798,33,2024-06-19 11:03:37.879,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4753.0
3799,"00:02:06,713","00:02:06,747",126.713,126.747,3799,34,2024-06-19 11:03:37.912,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4753.0
3800,"00:02:06,747","00:02:06,780",126.747,126.78,3800,33,2024-06-19 11:03:37.945,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4755.0
3801,"00:02:06,780","00:02:06,813",126.78,126.813,3801,33,2024-06-19 11:03:37.979,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4755.0
3802,"00:02:06,813","00:02:06,847",126.813,126.847,3802,34,2024-06-19 11:03:38.013,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4755.0
3803,"00:02:06,847","00:02:06,880",126.847,126.88,3803,33,2024-06-19 11:03:38.045,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4757.0
3804,"00:02:06,880","00:02:06,913",126.88,126.913,3804,33,2024-06-19 11:03:38.079,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4757.0
3805,"00:02:06,913","00:02:06,947",126.913,126.947,3805,34,2024-06-19 11:03:38.113,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4759.0
3806,"00:02:06,947","00:02:06,980",126.947,126.98,3806,33,2024-06-19 11:03:38.146,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4759.0
3807,"00:02:06,980","00:02:07,014",126.98,127.014,3807,34,2024-06-19 11:03:38.179,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4760.0
3808,"00:02:07,014","00:02:07,047",127.014,127.047,3808,33,2024-06-19 11:03:38.212,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4760.0
3809,"00:02:07,047","00:02:07,080",127.047,127.08,3809,33,2024-06-19 11:03:38.246,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4762.0
3810,"00:02:07,080","00:02:07,114",127.08,127.114,3810,34,2024-06-19 11:03:38.279,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4762.0
3811,"00:02:07,114","00:02:07,147",127.114,127.147,3811,33,2024-06-19 11:03:38.313,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4763.0
3812,"00:02:07,147","00:02:07,180",127.147,127.18,3812,33,2024-06-19 11:03:38.351,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4763.0
3813,"00:02:07,180","00:02:07,214",127.18,127.214,3813,34,2024-06-19 11:03:38.383,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4765.0
3814,"00:02:07,214","00:02:07,247",127.214,127.247,3814,33,2024-06-19 11:03:38.413,200.0,1/4000.0,170.0,0.0,default,240.0,32.104545,35.212782,120.1,805.141,4765.0
3815,"00:02:07,247","00:02:07,280",127.247,127.28,3815,33,2024-06-19 11:03:38.446,200.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4767.0
3816,"00:02:07,280","00:02:07,314",127.28,127.314,3816,34,2024-06-19 11:03:38.479,200.0,1/4000.0,170.0,0.0,default,240.0,32.104544,35.212782,120.1,805.141,4767.0
